host_id,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
50682185,Botafogo,Entire home/apt,729,3,2,1,358
2703588,Botafogo,Entire home/apt,901,5,1,2,365
14115174,Botafogo,Entire home/apt,349,5,3,1,364
35908459,Botafogo,Entire home/apt,526,15,0,1,180
104815520,Leblon,Entire home/apt,398,2,1,3,169
9563651,Botafogo,Entire home/apt,300,7,5,1,365
24012140,Botafogo,Entire home/apt,500,3,4,1,77
70805478,Ipanema,Entire home/apt,500,2,4,1,354
18283076,Botafogo,Entire home/apt,1401,1,0,2,173
5791215,Ipanema,Entire home/apt,391,2,9,1,354
2786235,Ipanema,Entire home/apt,300,1,8,1,32
55248222,Santa Teresa,Shared room,60,1,3,9,365
2703588,Botafogo,Entire home/apt,1239,1,0,2,365
48519440,Botafogo,Entire home/apt,999,1,2,1,363
530471,Botafogo,Entire home/apt,451,4,0,5,365
6785488,Leblon,Entire home/apt,901,4,0,20,365
1562604,Ipanema,Private room,94,2,28,1,57
139880315,Copacabana,Entire home/apt,349,1,0,1,75
5060612,Copacabana,Entire home/apt,950,4,1,6,157
11974091,Copacabana,Entire home/apt,135,2,1,3,296
15231112,Copacabana,Entire home/apt,349,6,1,4,12
8267301,Copacabana,Entire home/apt,605,2,3,3,365
144456903,Copacabana,Entire home/apt,398,1,0,1,158
8749621,Copacabana,Entire home/apt,267,7,0,1,93
25644407,Copacabana,Entire home/apt,1390,2,0,6,195
87386557,Copacabana,Entire home/apt,413,4,0,1,362
152026097,Copacabana,Entire home/apt,699,6,0,1,365
26004356,Leblon,Entire home/apt,548,1,0,4,364
15858366,Leblon,Entire home/apt,699,4,2,4,363
13556626,Leblon,Entire home/apt,879,1,0,1,365
7090408,Santa Teresa,Entire home/apt,94,4,0,1,350
168761883,Santa Teresa,Entire home/apt,150,4,0,1,41
142852435,Santa Teresa,Entire home/apt,150,1,0,1,184
17862960,Ipanema,Entire home/apt,124,4,12,2,107
45474297,Copacabana,Private room,131,1,46,1,213
74463624,Ipanema,Entire home/apt,255,1,0,36,86
64897430,Leblon,Entire home/apt,1998,2,10,1,348
16539143,Botafogo,Entire home/apt,101,5,26,2,18
55248222,Santa Teresa,Shared room,60,1,2,9,365
182053184,Copacabana,Shared room,56,1,2,2,182
55248222,Santa Teresa,Shared room,94,1,1,9,253
99208260,Botafogo,Entire home/apt,1551,7,0,1,365
16051529,Ipanema,Entire home/apt,548,3,0,1,87
12909867,Botafogo,Entire home/apt,225,5,1,35,164
2438594,Ipanema,Entire home/apt,488,3,4,34,353
102202984,Leblon,Entire home/apt,349,3,2,3,284
154968352,Botafogo,Entire home/apt,131,3,1,1,358
22713969,Leblon,Entire home/apt,349,1,0,18,90
532498,Leblon,Entire home/apt,252,3,7,29,318
38470941,Botafogo,Entire home/apt,699,2,8,3,172
13279888,Ipanema,Entire home/apt,1900,2,0,1,365
5114751,Botafogo,Entire home/apt,75,1,5,1,356
33752073,Botafogo,Private room,116,1,6,4,84
96278843,Botafogo,Private room,90,7,0,1,71
823800,Leblon,Entire home/apt,1100,3,15,32,356
158933362,Botafogo,Private room,45,1,0,8,360
158933362,Botafogo,Private room,49,1,2,8,365
52771823,Copacabana,Entire home/apt,349,2,0,3,159
35643682,Leblon,Entire home/apt,398,1,19,1,343
12328610,Santa Teresa,Entire home/apt,312,3,1,1,362
26560006,Copacabana,Entire home/apt,1390,1,0,1,365
4765344,Botafogo,Entire home/apt,101,3,108,2,95
3190094,Botafogo,Private room,101,1,5,2,173
85896847,Santa Teresa,Entire home/apt,751,5,0,2,365
103425138,Botafogo,Entire home/apt,90,2,54,1,52
67393667,Botafogo,Entire home/apt,79,2,68,1,53
77076951,Santa Teresa,Entire home/apt,702,3,0,1,358
85135829,Copacabana,Entire home/apt,999,1,0,1,363
27157942,Botafogo,Private room,116,2,1,1,357
3558427,Copacabana,Entire home/apt,977,4,2,1,365
4545328,Botafogo,Entire home/apt,120,3,81,1,34
4775808,Santa Teresa,Entire home/apt,124,4,5,1,364
43783108,Glria,Entire home/apt,199,2,7,1,233
59183304,Copacabana,Entire home/apt,349,3,1,1,345
102070028,Copacabana,Entire home/apt,999,2,0,1,179
31235423,Copacabana,Entire home/apt,120,1,4,1,164
91654021,Copacabana,Entire home/apt,338,2,0,213,365
3269734,Botafogo,Entire home/apt,150,1,137,1,331
79293626,Botafogo,Private room,199,1,0,1,364
125212750,Copacabana,Entire home/apt,500,2,0,4,365
91654021,Copacabana,Entire home/apt,477,2,0,213,365
151815437,Copacabana,Entire home/apt,451,1,1,1,171
15314047,Botafogo,Entire home/apt,620,3,45,1,289
524777,Copacabana,Entire home/apt,601,5,0,2,89
30363541,Copacabana,Entire home/apt,1198,5,0,1,363
7835552,Copacabana,Entire home/apt,999,3,0,8,148
47571426,Copacabana,Entire home/apt,620,2,6,2,365
1109403,Santa Teresa,Entire home/apt,601,2,1,1,88
53421872,Copacabana,Entire home/apt,2299,5,0,1,90
24874532,Copacabana,Entire home/apt,398,3,2,1,365
40738885,Copacabana,Entire home/apt,90,1,1,9,89
112276131,Botafogo,Private room,56,1,3,3,364
14608957,Copacabana,Entire home/apt,327,1,2,1,284
105226518,Santa Teresa,Entire home/apt,12492,5,0,18,363
7835552,Copacabana,Entire home/apt,421,3,3,8,341
4780133,Botafogo,Entire home/apt,116,2,13,4,300
153721,Botafogo,Entire home/apt,150,1,77,25,110
13580277,Glria,Entire home/apt,451,3,0,62,101
33318626,Botafogo,Entire home/apt,94,2,62,1,110
11107071,Glria,Entire home/apt,300,1,0,1,365
29149875,Leblon,Private room,139,3,1,2,358
66805793,Copacabana,Entire home/apt,300,7,1,2,364
15739176,Botafogo,Entire home/apt,116,6,48,1,304
34436210,Copacabana,Entire home/apt,1251,5,0,20,363
16151568,Copacabana,Entire home/apt,901,5,0,1,365
31076279,Santa Teresa,Entire home/apt,180,3,0,1,363
2676408,Copacabana,Entire home/apt,199,1,7,1,365
115404973,Santa Teresa,Entire home/apt,252,2,1,2,179
36068683,Leblon,Private room,124,1,0,1,365
11782910,Copacabana,Entire home/apt,177,4,4,1,362
211028,Santa Teresa,Entire home/apt,120,2,2,3,365
22063582,Copacabana,Entire home/apt,800,4,3,2,264
14940868,Ipanema,Private room,563,3,1,1,365
51096213,Ipanema,Entire home/apt,222,5,47,1,67
1422607,Ipanema,Entire home/apt,379,4,63,25,127
12356346,Ipanema,Private room,349,2,0,2,363
16637238,Ipanema,Entire home/apt,233,2,57,1,330
2593877,Leblon,Entire home/apt,331,2,9,2,356
70159544,Leblon,Entire home/apt,661,3,0,31,178
14481780,Leblon,Entire home/apt,1127,4,1,1,362
22713969,Leblon,Entire home/apt,999,1,0,18,30
91654021,Leblon,Entire home/apt,977,3,0,213,365
17795766,Leblon,Entire home/apt,526,1,36,3,159
119919648,Leblon,Entire home/apt,300,4,0,1,362
1923732,Copacabana,Entire home/apt,199,1,39,4,331
12909867,Ipanema,Entire home/apt,338,2,1,35,320
11094654,Ipanema,Entire home/apt,300,30,10,3,283
85950649,Leblon,Private room,1427,3,0,1,87
24144115,Leblon,Private room,300,2,0,2,364
115491859,Leblon,Entire home/apt,755,3,3,1,304
11398270,Leblon,Entire home/apt,428,2,6,1,294
149470059,Leblon,Entire home/apt,86,2,0,1,77
13260420,Leblon,Entire home/apt,222,3,4,3,57
91654021,Leblon,Entire home/apt,488,2,1,213,365
72383831,Ipanema,Entire home/apt,601,7,3,1,178
13006238,Ipanema,Entire home/apt,331,2,4,3,66
532498,Ipanema,Entire home/apt,481,2,0,29,365
155037330,Copacabana,Entire home/apt,500,4,0,1,347
13596474,Ipanema,Entire home/apt,199,3,6,10,336
555597,Leblon,Entire home/apt,1127,7,0,2,364
12208442,Leblon,Private room,751,2,0,1,365
10765898,Copacabana,Entire home/apt,300,3,19,2,335
1982737,Leblon,Entire home/apt,515,2,84,49,253
11717577,Leblon,Entire home/apt,315,3,100,1,243
11094654,Ipanema,Entire home/apt,1427,3,0,3,179
7423395,Leblon,Entire home/apt,2254,15,0,1,365
24797835,Santa Teresa,Shared room,49,3,5,4,180
5999840,Santa Teresa,Shared room,199,1,10,1,365
55248222,Santa Teresa,Shared room,83,2,0,9,73
77725893,Leblon,Entire home/apt,349,2,16,1,16
57949579,Santa Teresa,Shared room,180,5,0,3,362
40738885,Copacabana,Shared room,90,1,26,9,360
56658137,Santa Teresa,Shared room,169,3,0,1,365
125395131,Leblon,Entire home/apt,398,3,1,2,341
89870694,Leblon,Entire home/apt,300,3,2,2,167
21171210,Leblon,Entire home/apt,225,2,4,1,78
61972771,Ipanema,Entire home/apt,331,3,35,1,125
86264938,Leblon,Entire home/apt,379,1,4,1,353
17419483,Copacabana,Shared room,49,2,0,6,365
17419483,Copacabana,Shared room,49,2,0,6,361
89870694,Leblon,Entire home/apt,300,3,1,2,165
120587323,Leblon,Entire home/apt,398,3,0,1,99
52527684,Ipanema,Entire home/apt,169,2,57,3,58
50458137,Leblon,Entire home/apt,2066,1,0,54,180
13519405,Leblon,Entire home/apt,3500,30,0,1,365
74751273,Leblon,Entire home/apt,999,2,0,1,88
11411976,Ipanema,Entire home/apt,180,2,8,31,141
69349835,Ipanema,Entire home/apt,300,2,42,1,51
152068169,Leblon,Entire home/apt,1198,1,0,1,87
31804316,Ipanema,Entire home/apt,398,2,50,3,348
15423088,Ipanema,Entire home/apt,488,2,6,3,286
19407874,Ipanema,Entire home/apt,244,2,37,1,120
12634175,Botafogo,Entire home/apt,120,7,4,1,364
114727527,Leblon,Private room,300,3,0,1,83
11411976,Ipanema,Entire home/apt,180,2,0,31,168
45224913,Leblon,Private room,180,1,7,1,270
91846072,Leblon,Private room,300,2,0,3,279
6547382,Ipanema,Entire home/apt,252,3,10,1,305
86332199,Ipanema,Entire home/apt,199,2,6,1,353
84128838,Ipanema,Entire home/apt,282,4,0,1,358
4579376,Ipanema,Entire home/apt,522,5,12,1,320
15761982,Leblon,Entire home/apt,931,2,2,1,360
52527684,Leblon,Entire home/apt,150,2,7,3,44
5796457,Leblon,Entire home/apt,398,3,52,1,195
635510,Leblon,Entire home/apt,391,3,4,4,234
13825647,Ipanema,Entire home/apt,244,3,36,1,67
7151995,Ipanema,Entire home/apt,901,1,0,2,365
83937185,Ipanema,Entire home/apt,218,2,2,1,195
72014454,Ipanema,Entire home/apt,300,2,18,1,351
12926317,Ipanema,Entire home/apt,300,1,7,1,16
4284876,Leblon,Entire home/apt,379,3,66,10,335
24670724,Leblon,Entire home/apt,2501,10,0,1,364
22805631,Leblon,Entire home/apt,2441,5,1,75,159
30721359,Leblon,Entire home/apt,2254,1,0,24,363
633852,Santa Teresa,Shared room,131,2,21,2,365
16353645,Ipanema,Entire home/apt,999,3,6,1,160
76394416,Leblon,Entire home/apt,300,3,9,1,176
4668462,Ipanema,Entire home/apt,282,5,10,2,58
9368074,Leblon,Entire home/apt,240,2,12,1,337
9462378,Botafogo,Entire home/apt,2599,1,0,1,365
6195831,Copacabana,Private room,71,1,0,1,334
31275569,Leblon,Entire home/apt,454,3,0,114,112
11077265,Botafogo,Entire home/apt,349,5,1,1,170
26004356,Leblon,Entire home/apt,398,1,5,4,360
84803931,Santa Teresa,Entire home/apt,601,3,0,1,362
12380725,Centro,Entire home/apt,248,5,0,1,358
116510698,Botafogo,Shared room,53,1,0,19,365
10122044,Ipanema,Entire home/apt,210,4,45,5,224
15686249,Ipanema,Entire home/apt,323,3,1,4,354
6506235,Leblon,Private room,169,1,137,4,152
171423126,Ipanema,Entire home/apt,398,3,8,1,68
33991894,Leblon,Entire home/apt,199,1,97,1,120
10403997,Botafogo,Entire home/apt,300,7,0,1,365
5700957,Ipanema,Entire home/apt,180,3,45,1,222
15191238,Botafogo,Entire home/apt,601,4,0,1,365
7089390,Ipanema,Entire home/apt,1198,3,3,7,360
2423945,Leblon,Entire home/apt,263,2,90,1,170
168864334,Botafogo,Entire home/apt,120,5,0,1,89
66039372,Ipanema,Entire home/apt,1701,2,5,21,275
37334500,Leblon,Entire home/apt,300,2,77,1,117
2919803,Ipanema,Entire home/apt,135,3,2,31,338
50020036,Leblon,Entire home/apt,229,2,39,1,87
4403805,Leblon,Entire home/apt,3200,7,1,1,365
22062571,Leblon,Entire home/apt,1300,2,2,1,258
71018180,Ipanema,Entire home/apt,2051,10,0,1,358
4126132,Leblon,Entire home/apt,732,5,1,1,363
14314998,Ipanema,Entire home/apt,9315,5,0,33,92
25556992,Ipanema,Entire home/apt,2554,15,0,1,365
86367291,Leblon,Entire home/apt,800,3,0,1,87
152217261,Ipanema,Entire home/apt,162,1,2,12,309
1982737,Leblon,Entire home/apt,620,2,102,49,245
209352222,Ipanema,Entire home/apt,1247,6,0,1,62
169448743,Ipanema,Private room,98,1,7,1,163
39085207,Ipanema,Private room,150,1,1,3,347
25067261,Leblon,Entire home/apt,391,4,0,16,59
111984809,Leblon,Entire home/apt,398,2,1,1,344
38950930,Leblon,Entire home/apt,398,3,0,1,281
11896028,Ipanema,Private room,143,1,12,1,364
25849829,Ipanema,Entire home/apt,252,2,154,1,139
13501978,Ipanema,Private room,451,2,1,1,364
14358654,Ipanema,Private room,349,2,4,2,363
27828822,Ipanema,Private room,451,3,0,4,363
70042414,Ipanema,Private room,300,2,0,2,364
23366890,Leblon,Entire home/apt,398,2,5,2,155
7089390,Ipanema,Entire home/apt,124,2,137,7,356
70159544,Leblon,Entire home/apt,533,3,0,31,145
78162247,Leblon,Entire home/apt,751,2,1,1,81
91654021,Leblon,Entire home/apt,398,3,0,213,365
15441653,Leblon,Entire home/apt,1499,5,2,1,12
7089390,Ipanema,Entire home/apt,180,2,124,7,362
8364280,Ipanema,Entire home/apt,259,4,105,12,245
14516879,Ipanema,Private room,563,2,4,1,364
107744068,Ipanema,Private room,120,3,2,1,177
1422607,Ipanema,Entire home/apt,192,3,96,25,119
1422607,Ipanema,Entire home/apt,150,4,83,25,51
70159544,Leblon,Entire home/apt,661,3,0,31,140
46082356,Ipanema,Entire home/apt,334,5,73,4,233
15637811,Leblon,Entire home/apt,642,90,0,16,365
58769289,Ipanema,Entire home/apt,601,1,5,1,365
25273911,Leblon,Entire home/apt,300,3,0,1,362
25067261,Leblon,Entire home/apt,548,5,0,16,49
91654021,Leblon,Entire home/apt,398,5,0,213,90
35769948,Leblon,Entire home/apt,469,1,1,1,362
91654021,Leblon,Entire home/apt,398,5,0,213,56
4307081,Leblon,Entire home/apt,751,1,0,55,365
21542143,Leblon,Entire home/apt,781,4,1,1,365
31804316,Ipanema,Entire home/apt,398,2,43,3,223
77053824,Ipanema,Entire home/apt,500,2,6,1,208
91654021,Leblon,Entire home/apt,443,3,0,213,180
7089390,Ipanema,Entire home/apt,169,2,219,7,361
4462881,Ipanema,Entire home/apt,90,2,37,3,351
210150236,Ipanema,Entire home/apt,150,2,6,1,171
74268057,Ipanema,Entire home/apt,699,1,31,1,340
36744189,Ipanema,Entire home/apt,225,2,12,18,144
92691012,Leblon,Entire home/apt,188,2,1,2,364
112562576,Ipanema,Entire home/apt,162,3,39,1,91
3018529,Ipanema,Entire home/apt,282,2,9,12,354
106138943,Leblon,Entire home/apt,398,2,8,1,29
56354295,Leblon,Entire home/apt,398,1,24,4,353
63583709,Leblon,Entire home/apt,199,3,9,1,342
13221616,Leblon,Entire home/apt,150,1,0,1,180
16591192,Copacabana,Entire home/apt,368,4,0,2,171
10712658,Copacabana,Entire home/apt,999,60,1,14,0
46667031,Botafogo,Entire home/apt,496,5,7,2,178
7089390,Ipanema,Entire home/apt,165,2,50,7,321
10823485,Ipanema,Entire home/apt,319,2,22,6,298
44991888,Botafogo,Entire home/apt,270,2,0,2,179
93203823,Ipanema,Entire home/apt,222,2,24,1,358
174899334,Leblon,Entire home/apt,218,2,0,2,89
14978025,Leblon,Entire home/apt,150,3,83,1,261
70159544,Leblon,Entire home/apt,661,3,0,31,21
130787844,Leblon,Entire home/apt,391,3,11,1,170
5862587,Leblon,Entire home/apt,545,5,1,5,364
10158790,Leblon,Entire home/apt,500,4,24,1,342
5172242,Leblon,Entire home/apt,259,1,4,2,364
10073399,Leblon,Entire home/apt,300,3,2,3,350
13029559,Ipanema,Entire home/apt,304,3,15,1,363
21177386,Ipanema,Entire home/apt,252,10,7,2,364
11146956,Leblon,Entire home/apt,297,3,4,1,178
111551444,Leblon,Entire home/apt,699,3,6,8,166
5487034,Leblon,Entire home/apt,376,3,25,1,242
16104112,Leblon,Entire home/apt,259,4,4,10,348
4739044,Botafogo,Entire home/apt,150,2,0,1,20
27400159,Leblon,Entire home/apt,255,3,9,1,194
131964990,Botafogo,Entire home/apt,146,3,3,1,184
13459604,Copacabana,Entire home/apt,131,3,134,3,77
10271413,Botafogo,Entire home/apt,270,3,6,1,362
9871109,Botafogo,Entire home/apt,391,4,1,1,365
66039372,Ipanema,Entire home/apt,199,2,0,21,316
2350092,Ipanema,Entire home/apt,199,3,21,3,354
11411976,Ipanema,Entire home/apt,222,2,27,31,102
105923094,Ipanema,Entire home/apt,293,2,55,1,130
57517352,Ipanema,Entire home/apt,548,2,8,3,295
90474185,Ipanema,Entire home/apt,361,2,32,1,97
1422607,Ipanema,Entire home/apt,150,3,49,25,83
12058937,Botafogo,Entire home/apt,56,7,3,1,83
6080791,Botafogo,Entire home/apt,255,5,5,1,89
26864740,Botafogo,Entire home/apt,210,2,41,2,317
18875911,Botafogo,Entire home/apt,319,3,3,1,362
10682823,Botafogo,Entire home/apt,139,4,36,1,357
91654021,Botafogo,Entire home/apt,135,3,1,213,248
167230200,Leblon,Private room,101,1,3,1,364
99146280,Botafogo,Entire home/apt,199,5,2,1,345
36911251,Botafogo,Entire home/apt,120,1,12,2,149
80736422,Botafogo,Entire home/apt,101,4,3,1,21
26356822,Leblon,Private room,192,1,3,1,284
77599814,Leblon,Private room,225,1,2,3,179
87802221,Botafogo,Entire home/apt,259,2,2,1,364
21285864,Botafogo,Entire home/apt,180,1,18,1,153
15637811,Leblon,Private room,451,3,0,16,107
11647707,Botafogo,Entire home/apt,101,5,12,2,275
14127528,Botafogo,Entire home/apt,150,1,0,4,0
207869374,Leblon,Private room,199,1,0,1,332
86689873,Leblon,Private room,1499,1,0,2,362
13829303,Botafogo,Entire home/apt,79,3,6,1,79
19740429,Leblon,Entire home/apt,500,3,3,1,365
6373915,Botafogo,Entire home/apt,109,30,5,1,308
77599814,Leblon,Private room,398,1,1,3,365
58151032,Leblon,Entire home/apt,1499,2,0,1,83
15539389,Leblon,Private room,300,1,5,2,365
15539389,Leblon,Private room,199,1,6,2,365
15025261,Leblon,Private room,289,2,1,5,359
6349426,Ipanema,Entire home/apt,1499,4,0,10,365
3436679,Leblon,Private room,999,1,0,3,180
16242499,Ipanema,Entire home/apt,500,5,77,2,135
8836294,Leblon,Private room,199,1,51,2,353
6486021,Ipanema,Entire home/apt,169,5,8,1,349
3746246,Ipanema,Entire home/apt,165,4,21,16,299
87045298,Leblon,Entire home/apt,300,6,0,1,89
53713131,Ipanema,Entire home/apt,376,1,44,1,49
13936585,Ipanema,Private room,116,3,0,2,172
1422607,Ipanema,Entire home/apt,222,3,79,25,50
19686703,Santa Teresa,Entire home/apt,289,1,1,2,364
53533802,Copacabana,Entire home/apt,300,2,2,2,302
23087432,Ipanema,Private room,83,2,0,2,339
23912854,Leblon,Private room,150,1,3,3,365
23912854,Leblon,Private room,150,2,2,3,365
5862587,Ipanema,Entire home/apt,451,2,22,5,364
92694181,Leblon,Private room,300,3,0,2,253
15738587,Ipanema,Private room,252,1,0,4,364
17210939,Santa Teresa,Entire home/apt,319,2,0,1,365
23648552,Leblon,Private room,180,2,0,4,30
4430737,Leblon,Private room,180,1,0,2,78
24295309,Santa Teresa,Entire home/apt,676,3,0,5,365
12251658,Copacabana,Entire home/apt,222,2,38,1,364
17124468,Santa Teresa,Entire home/apt,319,3,1,1,365
163300139,Leblon,Private room,120,2,0,1,363
12432034,Santa Teresa,Entire home/apt,349,3,3,1,178
45937443,Copacabana,Entire home/apt,150,2,24,1,348
5615480,Botafogo,Entire home/apt,409,4,5,12,70
78711738,Botafogo,Entire home/apt,162,2,1,2,359
241334,Copacabana,Entire home/apt,109,4,6,8,143
9451293,Ipanema,Entire home/apt,334,2,43,1,191
189752500,Copacabana,Entire home/apt,218,2,5,2,332
55142314,Copacabana,Entire home/apt,331,2,1,4,303
15514041,Copacabana,Private room,105,2,9,4,27
81876389,Leblon,Entire home/apt,259,2,8,42,328
16378976,Copacabana,Private room,120,2,6,3,177
173479151,Copacabana,Private room,101,2,0,1,60
9906955,Copacabana,Entire home/apt,180,3,5,2,188
16213014,Copacabana,Entire home/apt,120,4,4,1,87
48961862,Copacabana,Entire home/apt,162,1,5,2,342
18931103,Leblon,Entire home/apt,379,2,9,2,33
52819077,Leblon,Entire home/apt,349,1,8,1,12
55023766,Copacabana,Entire home/apt,252,2,2,3,127
107045885,Botafogo,Entire home/apt,282,5,1,1,180
9836825,Copacabana,Entire home/apt,300,2,17,2,351
10034298,Copacabana,Entire home/apt,312,6,0,2,30
28373084,Copacabana,Entire home/apt,259,1,8,1,74
10030317,Leblon,Entire home/apt,413,2,33,1,153
5754203,Botafogo,Entire home/apt,240,6,1,1,89
55248222,Santa Teresa,Shared room,49,1,7,9,225
112531940,Botafogo,Entire home/apt,372,4,0,1,365
5369841,Leblon,Entire home/apt,398,3,5,3,109
55248222,Santa Teresa,Shared room,56,1,10,9,365
67646326,Botafogo,Entire home/apt,500,7,0,1,363
11132033,Botafogo,Entire home/apt,90,5,7,1,169
5506834,Leblon,Private room,86,3,2,2,342
56354295,Leblon,Entire home/apt,950,4,0,4,358
24800625,Ipanema,Entire home/apt,481,2,68,1,263
84796927,Ipanema,Entire home/apt,282,2,18,1,72
15025261,Leblon,Private room,368,2,0,5,194
4327092,Ipanema,Entire home/apt,526,2,5,1,173
71192720,Ipanema,Entire home/apt,315,3,2,1,70
34264784,Copacabana,Entire home/apt,222,2,24,2,312
1030316,Copacabana,Private room,38,2,24,4,353
14120108,Copacabana,Private room,139,2,7,4,114
11782291,Ipanema,Entire home/apt,349,3,0,10,341
858598,Leblon,Entire home/apt,946,1,1,2,316
12909867,Leblon,Entire home/apt,409,3,2,35,364
148928677,Leblon,Entire home/apt,398,2,2,1,348
187317123,Leblon,Entire home/apt,289,2,0,1,141
31275569,Copacabana,Private room,563,1,0,114,155
31275569,Copacabana,Private room,563,1,0,114,352
172191149,Copacabana,Private room,699,3,0,5,350
