host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
454785,Vania,Botafogo  ,Entire home/apt,391,15,1,04/03/2017,0.05,1,45
454863,Dary,Copacabana  ,Private room,116,2,10,16/08/2017,0.19,1,273
460608,Eric,Andaraa  ,Private room,94,1,0,,,1,365
462577,Julio Cesar,Copacabana  ,Private room,146,5,68,04/03/2018,1.01,1,262
464462,Joana,Humaita  ,Entire home/apt,849,2,0,,,1,0
468094,Mauricio,Ipanema  ,Private room,398,2,1,16/08/2016,0.04,1,365
470565,Sebastian,Copacabana  ,Entire home/apt,240,2,0,,,3,344
470565,Sebastian,Copacabana  ,Entire home/apt,120,2,28,07/09/2018,2.32,3,326
470565,Sebastian,Copacabana  ,Private room,120,2,0,,,3,335
474000,Marcia,Centro  ,Entire home/apt,109,1,96,19/09/2018,1.36,4,224
474000,Marcia,Centro  ,Entire home/apt,120,1,87,10/10/2018,1.97,4,304
474000,Marcia,Centro  ,Entire home/apt,131,1,87,04/10/2018,2.82,4,244
474000,Marcia,Centro  ,Entire home/apt,105,1,59,01/10/2018,2.15,4,265
474221,June,Leblon  ,Entire home/apt,300,2,45,09/09/2018,0.52,7,297
474221,June,Copacabana  ,Entire home/apt,162,2,47,11/09/2018,0.56,7,315
474221,June,Copacabana  ,Entire home/apt,180,2,34,10/09/2018,0.49,7,357
474221,June,Copacabana  ,Entire home/apt,252,2,26,05/09/2018,0.37,7,292
474221,June,Copacabana  ,Entire home/apt,158,2,14,10/09/2018,0.92,7,307
474221,June,Copacabana  ,Entire home/apt,128,2,10,26/08/2018,0.8,7,326
474221,June,Copacabana  ,Entire home/apt,162,2,9,21/09/2018,1.05,7,317
474764,Bruno,Centro  ,Entire home/apt,800,5,0,,,1,0
476162,Simone,Copacabana  ,Entire home/apt,105,3,4,29/03/2018,0.1,6,252
476162,Simone,Copacabana  ,Entire home/apt,101,4,1,21/08/2016,0.04,6,167
476162,Simone,Copacabana  ,Entire home/apt,451,4,0,,,6,194
476162,Simone,Copacabana  ,Entire home/apt,259,6,0,,,6,365
476162,Simone,Copacabana  ,Entire home/apt,150,5,0,,,6,75
476162,Simone,Copacabana  ,Entire home/apt,79,3,0,,,6,299
476838,Antonio,Barra da Tijuca,Private room,563,1,0,,,1,365
477755,Fabio,Campo Grande ,Entire home/apt,169,1,7,09/09/2018,0.27,1,362
478936,Gustavo,Jacarepagua  ,Entire home/apt,1315,5,0,,,3,0
478936,Gustavo,Jacarepagua  ,Private room,849,5,0,,,3,0
478936,Gustavo,Jacarepagua  ,Private room,398,5,0,,,3,0
479599,Daniel,Copacabana  ,Entire home/apt,849,3,0,,,1,0
480527,Caio,Ipanema  ,Entire home/apt,300,2,2,15/01/2018,0.15,1,344
481562,Paulo,Ipanema  ,Private room,379,1,0,,,1,365
483023,Geny,Laranjeiras  ,Private room,338,1,0,,,1,365
483340,Roberto,Flamengo  ,Private room,413,2,38,24/08/2016,0.42,1,69
485188,Alexis Luis,Copacabana  ,Shared room,38,1,3,01/01/2018,0.11,1,295
487000,Patricia,Leblon  ,Entire home/apt,485,3,27,13/01/2018,0.37,3,362
487000,Patricia,Leblon  ,Entire home/apt,556,3,6,25/07/2018,0.18,3,362
487000,Patricia,Leblon  ,Private room,139,3,0,,,3,83
487230,Guilherme,Lagoa  ,Entire home/apt,3271,10,0,,,1,0
487670,MarciaMota,Centro  ,Entire home/apt,101,2,112,24/09/2018,1.64,3,34
487670,MarciaMota,Copacabana  ,Entire home/apt,522,2,0,,,3,133
487670,MarciaMota,Ipanema  ,Entire home/apt,477,2,11,11/08/2018,0.52,3,16
488707,Celia,Ipanema  ,Private room,146,3,155,01/04/2018,1.88,2,347
488707,Celia,Ipanema  ,Private room,252,3,0,,,2,0
489092,Julio,Recreio dos Bandeirantes,Entire home/apt,1315,10,0,,,3,363
489092,Julio,Jardim Botanico ,Entire home/apt,259,7,0,,,3,362
489092,Julio,Barra da Tijuca,Entire home/apt,924,2,0,,,3,253
489481,Iza,Botafogo  ,Private room,71,1,1,17/02/2018,0.13,1,365
494964,Beatriz,Botafogo  ,Entire home/apt,289,3,20,11/01/2018,0.26,8,332
494964,Beatriz,Gavea  ,Entire home/apt,244,4,17,06/09/2018,0.28,8,47
494964,Beatriz,Lagoa  ,Entire home/apt,248,5,21,19/08/2018,0.46,8,156
494964,Beatriz,Ipanema  ,Entire home/apt,650,2,46,08/10/2018,0.95,8,248
494964,Beatriz,Barra da Tijuca,Entire home/apt,349,3,27,11/08/2018,0.74,8,312
494964,Beatriz,Leblon  ,Entire home/apt,451,3,17,10/09/2018,0.5,8,152
494964,Beatriz,Copacabana  ,Entire home/apt,368,3,36,07/10/2018,1.6,8,125
494964,Beatriz,Ipanema  ,Entire home/apt,289,3,7,10/09/2018,0.53,8,158
496061,Adriana,Humaita  ,Entire home/apt,650,1,1,11/02/2016,0.03,1,0
496230,Leonor,Humaita  ,Private room,158,2,4,23/01/2016,0.06,2,364
496230,Leonor,Humaita  ,Entire home/apt,526,3,2,22/08/2016,0.06,2,174
496656,Marcia  Longras,Botafogo  ,Private room,109,7,15,04/10/2016,0.18,8,365
496656,Marcia  Longras,Botafogo  ,Private room,68,3,16,31/07/2018,0.2,8,307
496656,Marcia  Longras,Botafogo  ,Private room,68,3,13,04/09/2018,0.19,8,194
496656,Marcia  Longras,Laranjeiras  ,Private room,56,2,5,06/04/2016,0.11,8,365
496656,Marcia  Longras,Copacabana  ,Private room,875,3,1,20/01/2016,0.03,8,364
496656,Marcia  Longras,Laranjeiras  ,Private room,56,2,2,05/03/2017,0.05,8,365
496656,Marcia  Longras,Botafogo  ,Private room,53,3,1,05/10/2018,1,8,364
496656,Marcia  Longras,Botafogo  ,Entire home/apt,120,2,4,04/07/2018,0.16,8,308
497393,Maria Luiza,Ipanema  ,Entire home/apt,349,3,2,27/01/2015,0.04,1,356
497736,Joana,Recreio dos Bandeirantes,Entire home/apt,293,2,3,27/05/2018,0.05,2,341
497736,Joana,Barra da Tijuca,Entire home/apt,5634,3,0,,,2,295
497786,Butterfly Vanazul,Salo Conrado ,Private room,83,1,0,,,8,364
497786,Butterfly Vanazul,Salo Conrado ,Shared room,75,1,1,22/04/2014,0.02,8,365
497786,Butterfly Vanazul,Salo Conrado ,Entire home/apt,75,1,1,15/07/2014,0.02,8,365
497786,Butterfly Vanazul,Salo Conrado ,Private room,192,1,0,,,8,365
497786,Butterfly Vanazul,Salo Conrado ,Entire home/apt,451,1,0,,,8,365
497786,Butterfly Vanazul,Salo Conrado ,Shared room,56,1,1,26/09/2017,0.08,8,365
497786,Butterfly Vanazul,Salo Conrado ,Entire home/apt,120,2,1,17/07/2017,0.07,8,180
497786,Butterfly Vanazul,Salo Conrado ,Shared room,56,1,0,,,8,175
498708,Fred,Barra da Tijuca,Entire home/apt,3756,1,0,,,1,0
501626,Ann Mary,Glaria  ,Private room,199,1,0,,,1,365
501737,Alaide,Santa Teresa ,Entire home/apt,139,5,2,14/02/2018,0.08,1,180
503995,Brux,Ipanema  ,Entire home/apt,94,1,304,01/10/2018,3.56,6,357
503995,Brux,Ipanema  ,Entire home/apt,94,1,235,29/09/2018,3.25,6,348
503995,Brux,Ipanema  ,Entire home/apt,98,1,146,04/10/2018,3.25,6,353
503995,Brux,Ipanema  ,Entire home/apt,98,1,26,01/10/2018,3.08,6,345
503995,Brux,Ipanema  ,Entire home/apt,98,1,16,01/10/2018,2.93,6,317
503995,Brux,Ipanema  ,Entire home/apt,98,1,0,,,6,9
504384,Thaas,Copacabana  ,Entire home/apt,180,7,4,29/03/2017,0.12,1,284
504631,Cecilia,Campo Grande ,Entire home/apt,75,1,9,15/11/2017,0.17,3,365
504631,Cecilia,Campo Grande ,Entire home/apt,75,1,21,11/08/2018,0.7,3,365
504631,Cecilia,Campo Grande ,Entire home/apt,75,1,1,22/04/2018,0.17,3,365
505003,Guilherme,Copacabana  ,Entire home/apt,177,2,49,06/03/2017,0.87,1,9
506187,Sheila,Copacabana  ,Private room,131,1,5,27/02/2017,0.15,4,359
506187,Sheila,Copacabana  ,Private room,169,2,5,01/03/2017,0.14,4,359
506187,Sheila,Copacabana  ,Private room,120,3,1,02/01/2017,0.05,4,352
506187,Sheila,Copacabana  ,Private room,90,2,13,05/02/2018,0.81,4,358
506636,Neusa,Copacabana  ,Entire home/apt,169,5,47,17/11/2017,0.74,1,314
510954,Victor,Copacabana  ,Entire home/apt,409,7,0,,,3,90
510954,Victor,Copacabana  ,Entire home/apt,560,7,10,19/02/2017,0.13,3,165
510954,Victor,Copacabana  ,Entire home/apt,522,7,0,,,3,173
511660,Luiza,Jacarepagua  ,Entire home/apt,608,4,0,,,1,0
511724,Guilherme,Botafogo  ,Private room,192,2,1,19/05/2018,0.2,1,363
511850,Marina E Ernani,Barra da Tijuca,Entire home/apt,162,3,16,17/07/2018,0.24,3,167
511850,Marina E Ernani,Flamengo  ,Entire home/apt,233,4,11,26/09/2017,0.2,3,339
511850,Marina E Ernani,Barra da Tijuca,Entire home/apt,222,4,3,03/01/2016,0.07,3,194
511892,Sonia Regina,Recreio dos Bandeirantes,Private room,349,1,0,,,1,364
512578,Marisa,Camorim  ,Entire home/apt,255,5,0,,,1,365
513685,Carlos,Barra da Tijuca,Entire home/apt,180,2,56,25/08/2018,0.73,7,316
513685,Carlos,Praasa Seca ,Private room,101,2,3,15/08/2016,0.06,7,365
513685,Carlos,Barra da Tijuca,Entire home/apt,259,2,0,,,7,332
513685,Carlos,Praasa Seca ,Private room,38,3,2,21/08/2016,0.04,7,0
513685,Carlos,Barra da Tijuca,Entire home/apt,349,3,1,25/11/2014,0.02,7,358
513685,Carlos,Barra da Tijuca,Entire home/apt,300,2,0,,,7,364
513685,Carlos,Praasa Seca ,Private room,38,2,0,,,7,179
514325,Julio Cezar,Andaraa  ,Private room,169,1,0,,,1,364
515475,Kellys Kelfis,Santa Teresa ,Private room,199,2,0,,,1,365
516535,Marina,Copacabana  ,Entire home/apt,398,7,1,01/02/2016,0.03,4,71
516535,Marina,Ipanema  ,Private room,101,1,117,26/08/2018,3.15,4,133
516535,Marina,Ipanema  ,Private room,71,1,18,11/09/2018,0.55,4,0
516535,Marina,Ipanema  ,Private room,71,1,85,06/08/2018,2.75,4,133
519239,Eduardo,Laranjeiras  ,Entire home/apt,582,2,2,22/08/2016,0.04,1,194
520777,Ida Delrio,Vidigal  ,Shared room,34,3,0,,,4,364
520777,Ida Delrio,Vidigal  ,Shared room,34,3,0,,,4,87
520777,Ida Delrio,Lagoa  ,Private room,199,5,0,,,4,364
520777,Ida Delrio,Ipanema  ,Private room,180,5,0,,,4,0
521240,Daniel,Botafogo  ,Entire home/apt,124,1,0,,,2,365
521240,Daniel,Botafogo  ,Entire home/apt,199,1,0,,,2,365
521514,Chris,Copacabana  ,Entire home/apt,169,3,99,14/08/2018,1.1,1,317
521613,Cyro,Recreio dos Bandeirantes,Private room,101,1,4,30/09/2018,0.05,1,90
522781,Leonardo,Botafogo  ,Private room,139,1,9,16/10/2016,0.21,1,0
523251,Humberto,Itanhanga  ,Private room,988,2,0,,,4,365
523251,Humberto,Itanhanga  ,Private room,300,2,0,,,4,180
523251,Humberto,Itanhanga  ,Entire home/apt,300,2,0,,,4,90
523251,Humberto,Itanhanga  ,Private room,252,2,0,,,4,364
524101,Fabiana,Santa Teresa ,Entire home/apt,109,3,43,03/04/2018,0.63,2,167
524101,Fabiana,Copacabana  ,Entire home/apt,162,3,57,12/07/2018,0.96,2,81
524572,Francisco,Cosme Velho ,Entire home/apt,451,4,1,14/02/2018,0.12,2,0
524572,Francisco,Cosme Velho ,Private room,229,4,0,,,2,0
524777,Mira,Copacabana  ,Entire home/apt,1127,5,0,,,2,363
524777,Mira,Copacabana  ,Entire home/apt,601,5,0,,,2,89
525161,Pedro,Botafogo  ,Private room,101,1,0,,,1,79
525976,Ricardo,Leblon  ,Entire home/apt,173,2,67,12/09/2018,0.77,1,280
529105,Alex,Copacabana  ,Entire home/apt,210,1,174,02/09/2018,2.01,3,344
529105,Alex,Ipanema  ,Entire home/apt,1194,7,1,25/06/2013,0.02,3,365
529105,Alex,Jardim Botanico ,Entire home/apt,466,5,0,,,3,0
530231,Yaya,Leblon  ,Private room,90,2,41,17/12/2017,0.51,6,297
530231,Yaya,Leblon  ,Entire home/apt,398,2,9,22/07/2014,0.12,6,354
530231,Yaya,Leblon  ,Private room,131,1,24,02/05/2018,0.4,6,323
530231,Yaya,Leblon  ,Entire home/apt,500,2,6,16/08/2016,0.11,6,325
530231,Yaya,Leblon  ,Private room,233,1,0,,,6,365
530231,Yaya,Laranjeiras  ,Entire home/apt,169,5,1,05/12/2017,0.1,6,358
530471,Hugo,Botafogo  ,Private room,109,4,0,,,5,229
530471,Hugo,Botafogo  ,Entire home/apt,451,4,0,,,5,365
530471,Hugo,Botafogo  ,Entire home/apt,451,1,0,,,5,365
530471,Hugo,Botafogo  ,Entire home/apt,124,4,0,,,5,255
530471,Hugo,Urca  ,Entire home/apt,113,3,2,21/08/2016,0.04,5,194
530478,Alex,Jacarepagua  ,Entire home/apt,432,9,0,,,2,0
530478,Alex,Jacarepagua  ,Entire home/apt,432,7,0,,,2,365
532250,Solange,Copacabana  ,Entire home/apt,180,15,0,,,1,342
532498,Luis,Ipanema  ,Entire home/apt,458,2,2,16/02/2018,0.06,29,360
532498,Luis,Ipanema  ,Entire home/apt,699,2,9,24/09/2017,0.17,29,340
532498,Luis,Copacabana  ,Entire home/apt,1100,5,0,,,29,359
532498,Luis,Ipanema  ,Entire home/apt,691,2,0,,,29,79
532498,Luis,Ipanema  ,Entire home/apt,548,2,9,07/04/2018,0.2,29,342
532498,Luis,Ipanema  ,Entire home/apt,789,3,2,04/04/2015,0.04,29,355
532498,Luis,Ipanema  ,Entire home/apt,274,2,2,28/02/2017,0.06,29,363
532498,Luis,Recreio dos Bandeirantes,Entire home/apt,300,3,2,18/10/2016,0.05,29,358
532498,Luis,Copacabana  ,Entire home/apt,165,3,1,02/01/2016,0.03,29,90
532498,Luis,Ipanema  ,Entire home/apt,1149,3,2,14/02/2018,0.1,29,349
532498,Luis,Copacabana  ,Entire home/apt,177,1,3,18/08/2016,0.09,29,357
532498,Luis,Ipanema  ,Entire home/apt,751,2,1,10/02/2016,0.03,29,362
532498,Luis,Ipanema  ,Entire home/apt,699,2,1,25/09/2017,0.08,29,365
532498,Luis,Ipanema  ,Entire home/apt,601,3,0,,,29,354
532498,Luis,Copacabana  ,Entire home/apt,41,6,4,14/02/2018,0.15,29,18
532498,Luis,Leblon  ,Entire home/apt,601,2,6,06/09/2018,0.2,29,344
532498,Luis,Ipanema  ,Entire home/apt,800,2,2,14/02/2018,0.07,29,364
532498,Luis,Ipanema  ,Entire home/apt,481,2,0,,,29,365
532498,Luis,Copacabana  ,Entire home/apt,481,3,0,,,29,360
532498,Luis,Ipanema  ,Entire home/apt,800,1,0,,,29,73
532498,Luis,Ipanema  ,Entire home/apt,297,2,1,19/02/2018,0.13,29,364
532498,Luis,Copacabana  ,Entire home/apt,601,2,0,,,29,364
532498,Luis,Ipanema  ,Entire home/apt,451,2,0,,,29,364
532498,Luis,Ipanema  ,Entire home/apt,500,2,2,07/03/2017,0.09,29,89
532498,Luis,Leblon  ,Entire home/apt,548,2,2,26/09/2017,0.1,29,171
532498,Luis,Ipanema  ,Entire home/apt,669,2,0,,,29,175
532498,Luis,Ipanema  ,Entire home/apt,500,2,0,,,29,179
532498,Luis,Ipanema  ,Entire home/apt,699,5,0,,,29,174
532498,Luis,Leblon  ,Entire home/apt,252,3,7,01/04/2018,0.54,29,318
533278,Kaka,Santo Cristo ,Private room,263,1,0,,,1,365
533566,Lucas,Leblon  ,Entire home/apt,3756,2,0,,,1,365
533666,Sandra Valaria,Copacabana  ,Entire home/apt,180,3,31,09/09/2018,0.42,4,350
533666,Sandra Valaria,Copacabana  ,Private room,349,5,0,,,4,0
533666,Sandra Valaria,Copacabana  ,Private room,199,5,0,,,4,0
533666,Sandra Valaria,Copacabana  ,Private room,229,5,0,,,4,0
534675,Junior,Recreio dos Bandeirantes,Entire home/apt,210,2,1,05/10/2018,1,1,339
537109,Amaury,Copacabana  ,Entire home/apt,650,5,0,,,4,47
537109,Amaury,Copacabana  ,Entire home/apt,180,5,0,,,4,355
537109,Amaury,Copacabana  ,Entire home/apt,349,5,0,,,4,355
537109,Amaury,Copacabana  ,Entire home/apt,180,5,0,,,4,364
537482,Eliane,Salo Conrado ,Private room,188,1,4,13/11/2017,0.15,1,364
537750,Manoel,Copacabana  ,Entire home/apt,545,7,0,,,1,0
539553,Gui,Leblon  ,Entire home/apt,530,2,9,22/04/2018,0.82,1,83
540510,Andrea,Copacabana  ,Entire home/apt,199,3,0,,,4,39
540510,Andrea,Copacabana  ,Entire home/apt,244,5,2,17/02/2018,0.06,4,84
540510,Andrea,Copacabana  ,Entire home/apt,158,2,0,,,4,0
540510,Andrea,Copacabana  ,Entire home/apt,300,3,1,03/10/2018,1,4,9
540726,Adriana,Laranjeiras  ,Private room,79,5,2,19/12/2015,0.05,2,365
540726,Adriana,Laranjeiras  ,Private room,199,5,0,,,2,0
541570,Micheline & Jorge,Humaita  ,Private room,101,3,18,31/12/2017,0.29,1,133
541809,Sergio,Leme  ,Entire home/apt,601,15,1,23/04/2016,0.03,3,364
541809,Sergio,Leme  ,Entire home/apt,999,3,2,01/09/2018,0.04,3,348
541809,Sergio,Leme  ,Entire home/apt,650,14,0,,,3,363
543394,Paula,Estacio  ,Shared room,34,1,0,,,3,364
543394,Paula,Estacio  ,Private room,109,1,0,,,3,362
543394,Paula,Estacio  ,Private room,90,1,0,,,3,365
545524,Maria Fernanda,Botafogo  ,Entire home/apt,676,2,12,14/02/2018,0.45,1,364
551316,Katia,Barra da Tijuca,Entire home/apt,357,4,3,14/02/2018,0.11,1,365
551585,Lucas,Santa Teresa ,Private room,150,1,0,,,1,365
552931,Caroline,Jardim Botanico ,Entire home/apt,252,5,4,19/06/2017,0.08,1,0
554310,Janeth,Copacabana  ,Entire home/apt,162,1,3,07/03/2017,0.11,1,364
554591,Zara,Barra da Tijuca,Private room,150,2,7,14/02/2018,0.09,1,87
554897,Jane,Ipanema  ,Entire home/apt,1127,2,112,06/10/2018,1.36,1,287
555597,Paulo,Leblon  ,Entire home/apt,999,1,0,,,2,0
555597,Paulo,Leblon  ,Entire home/apt,1127,7,0,,,2,364
556738,Casa Da Carmen E,Santa Teresa ,Private room,49,30,1,26/11/2013,0.02,4,274
556738,Casa Da Carmen E,Santa Teresa ,Private room,49,30,4,04/12/2017,0.09,4,308
556738,Casa Da Carmen E,Santa Teresa ,Private room,49,30,2,03/11/2016,0.03,4,218
556738,Casa Da Carmen E,Santa Teresa ,Private room,38,30,4,23/05/2018,0.08,4,283
558931,Gabriela,Flamengo  ,Entire home/apt,364,1,0,,,1,0
561376,Denise,Camorim  ,Private room,90,1,17,27/09/2018,0.97,1,171
571054,Paulo,Salo Conrado ,Entire home/apt,11268,7,0,,,1,0
571875,Calia,Barra da Tijuca,Private room,199,2,0,,,3,364
571875,Calia,Barra da Tijuca,Entire home/apt,451,10,1,26/09/2017,0.08,3,365
571875,Calia,Barra da Tijuca,Private room,90,6,0,,,3,365
572667,Luiz,Ipanema  ,Private room,64,3,28,15/02/2018,0.44,5,40
572667,Luiz,Ipanema  ,Private room,75,3,10,24/09/2017,0.15,5,284
572667,Luiz,Ipanema  ,Private room,75,3,22,07/07/2018,0.31,5,179
572667,Luiz,Ipanema  ,Private room,90,3,27,19/12/2017,0.37,5,173
572667,Luiz,Ipanema  ,Private room,98,2,18,26/11/2017,0.26,5,365
576107,Pedro,Barra da Tijuca,Private room,139,1,52,20/08/2016,0.61,7,365
576107,Pedro,Barra da Tijuca,Private room,139,1,22,21/09/2015,0.26,7,364
576107,Pedro,Barra da Tijuca,Private room,139,1,16,16/05/2016,0.19,7,364
576107,Pedro,Barra da Tijuca,Private room,139,1,7,31/05/2015,0.09,7,358
576107,Pedro,Barra da Tijuca,Entire home/apt,1442,5,4,02/01/2018,0.08,7,321
576107,Pedro,Vila Isabel ,Entire home/apt,1127,15,0,,,7,363
576107,Pedro,Recreio dos Bandeirantes,Entire home/apt,800,2,1,23/05/2018,0.21,7,90
579591,Shane,Ipanema  ,Private room,451,4,2,03/01/2014,0.03,3,365
579591,Shane,Ipanema  ,Private room,109,3,1,22/01/2013,0.01,3,365
579591,Shane,Ipanema  ,Private room,109,3,0,,,3,365
579701,Karin,Ipanema  ,Private room,120,2,0,,,1,90
580467,Theo,Leblon  ,Entire home/apt,518,2,5,15/02/2018,0.25,1,323
581488,Carlos,Copacabana  ,Private room,150,90,0,,,3,365
581488,Carlos,Copacabana  ,Private room,563,1,0,,,3,365
581488,Carlos,Copacabana  ,Private room,563,4,0,,,3,365
587700,Tati,Santa Teresa ,Private room,150,2,0,,,1,268
588596,Fabiana,Recreio dos Bandeirantes,Entire home/apt,939,7,0,,,1,365
592995,Paulo Roberto,Santa Teresa ,Private room,113,4,2,04/07/2014,0.03,2,365
592995,Paulo Roberto,Centro  ,Private room,113,3,3,15/07/2014,0.06,2,365
593003,Cibele,Copacabana  ,Entire home/apt,601,8,2,14/06/2016,0.04,1,362
596493,Thayane,Barra da Tijuca,Private room,199,1,2,24/09/2017,0.08,3,364
596493,Thayane,Barra da Tijuca,Private room,199,1,1,22/05/2017,0.06,3,365
596493,Thayane,Barra da Tijuca,Private room,98,2,0,,,3,365
597117,Christiane,Barra da Tijuca,Entire home/apt,259,5,4,13/07/2017,0.15,1,78
597170,Rai,Centro  ,Entire home/apt,75,1,12,27/09/2018,2.9,1,328
598509,Leonardo,Ipanema  ,Entire home/apt,1499,1,0,,,1,365
601323,Laurent,Ipanema  ,Entire home/apt,274,4,72,18/09/2018,2.06,2,296
601323,Laurent,Ipanema  ,Entire home/apt,150,5,17,01/08/2018,0.88,2,109
601848,Rina,Gavea  ,Entire home/apt,319,3,23,29/07/2018,0.52,1,276
605118,Vera,Santa Teresa ,Private room,49,2,6,03/01/2014,0.07,5,358
605118,Vera,Catumbi  ,Private room,49,2,11,15/10/2017,0.13,5,358
605118,Vera,Santa Teresa ,Private room,41,2,8,07/10/2013,0.11,5,337
605118,Vera,Santa Teresa ,Entire home/apt,500,4,1,15/07/2014,0.02,5,15
605118,Vera,Santa Teresa ,Entire home/apt,349,4,2,28/07/2015,0.05,5,22
606990,Humberto,Itanhanga  ,Entire home/apt,4199,7,0,,,1,179
612380,Eduardo,Centro  ,Private room,150,2,0,,,1,365
616029,Ricardo,Copacabana  ,Private room,357,1,0,,,4,365
616029,Ricardo,Recreio dos Bandeirantes,Entire home/apt,601,1,6,09/09/2018,0.23,4,354
616029,Ricardo,Flamengo  ,Entire home/apt,270,1,0,,,4,360
616029,Ricardo,Copacabana  ,Entire home/apt,398,4,1,28/05/2016,0.03,4,360
617072,Shawn,Santa Teresa ,Entire home/apt,466,3,11,21/03/2018,0.21,13,0
617072,Shawn,Santa Teresa ,Entire home/apt,75,4,16,17/04/2017,0.31,13,131
617072,Shawn,Santa Teresa ,Entire home/apt,105,4,44,28/08/2018,1.09,13,156
617072,Shawn,Santa Teresa ,Entire home/apt,90,4,16,30/08/2018,0.4,13,89
617072,Shawn,Santa Teresa ,Entire home/apt,75,4,13,10/08/2018,0.32,13,100
617072,Shawn,Santa Teresa ,Entire home/apt,105,3,15,02/05/2018,0.34,13,177
617072,Shawn,Santa Teresa ,Entire home/apt,86,4,34,03/06/2018,0.95,13,51
617072,Shawn,Santa Teresa ,Entire home/apt,75,4,4,12/02/2018,0.13,13,0
617072,Shawn,Catete  ,Entire home/apt,49,4,16,04/06/2018,0.46,13,0
617072,Shawn,Santa Teresa ,Entire home/apt,86,3,4,07/03/2017,0.18,13,8
617072,Shawn,Catete  ,Entire home/apt,105,3,13,14/02/2018,0.51,13,8
617072,Shawn,Santa Teresa ,Entire home/apt,75,3,1,14/04/2018,0.16,13,133
617072,Shawn,Santa Teresa ,Entire home/apt,94,3,1,15/04/2018,0.17,13,23
617333,Luis,Copacabana  ,Entire home/apt,349,2,26,27/08/2018,0.31,3,176
617333,Luis,Copacabana  ,Entire home/apt,282,2,47,09/09/2018,0.68,3,360
617333,Luis,Copacabana  ,Entire home/apt,199,2,1,06/08/2018,0.44,3,143
620982,Noemia,Copacabana  ,Entire home/apt,563,1,2,05/01/2016,0.04,1,0
621200,Gisele,Barra da Tijuca,Entire home/apt,800,5,0,,,1,358
621406,Alexandre,Jacarepagua  ,Entire home/apt,349,15,0,,,1,365
622729,Geraldo & Shalluan,Praasa Seca ,Private room,120,1,4,26/03/2017,0.05,2,334
622729,Geraldo & Shalluan,Praasa Seca ,Private room,41,1,3,08/10/2018,0.33,2,354
622730,Claudio,Salo Cristavalo ,Private room,563,1,2,12/02/2013,0.02,2,365
622730,Claudio,Salo Cristavalo ,Private room,225,1,1,14/02/2013,0.01,2,365
622806,Ricardo,Cordovil  ,Private room,146,1,1,17/05/2016,0.03,1,363
624433,Alan & Catherine,Copacabana  ,Entire home/apt,300,2,73,18/02/2018,0.82,1,324
625565,Kakau,Lagoa  ,Private room,146,1,5,31/05/2015,0.06,2,225
625565,Kakau,Lagoa  ,Private room,146,3,19,24/12/2017,0.23,2,194
625885,Nelly,Ipanema  ,Entire home/apt,999,1,0,,,1,0
626599,Mariana,Laranjeiras  ,Entire home/apt,199,15,0,,,1,0
629505,Eliane,Gavea  ,Private room,101,4,5,09/08/2018,0.06,2,292
629505,Eliane,Gavea  ,Entire home/apt,300,3,0,,,2,307
631350,Jassica,Santa Teresa ,Private room,71,1,3,07/09/2018,0.11,1,365
632300,Branca,Botafogo  ,Entire home/apt,116,30,1,01/09/2013,0.02,1,365
633852,Angelo,Santa Teresa ,Shared room,131,2,21,14/02/2018,0.25,2,365
633852,Angelo,Santa Teresa ,Shared room,120,2,31,07/02/2018,0.38,2,365
635510,Gilberto,Leblon  ,Entire home/apt,590,3,12,01/12/2015,0.14,4,177
635510,Gilberto,Leblon  ,Entire home/apt,398,3,0,,,4,312
635510,Gilberto,Leblon  ,Entire home/apt,394,3,2,21/10/2013,0.03,4,155
635510,Gilberto,Leblon  ,Entire home/apt,391,3,4,22/09/2018,1.41,4,234
638299,Cristina,Copacabana  ,Private room,210,3,1,01/02/2018,0.12,1,365
641519,Osvaldo,Copacabana  ,Entire home/apt,210,3,2,02/09/2018,0.39,1,320
642497,Pietro,Copacabana  ,Entire home/apt,315,2,9,12/04/2018,0.13,2,363
642497,Pietro,Copacabana  ,Private room,252,2,1,12/02/2018,0.12,2,365
646737,Fabrizio,Leme  ,Entire home/apt,691,4,2,01/01/2018,0.04,2,352
646737,Fabrizio,Jardim Botanico ,Entire home/apt,357,2,17,06/10/2018,1.29,2,304
647848,Alexandre,Copacabana  ,Entire home/apt,563,4,0,,,1,365
647924,Vivianne,Rio Comprido ,Private room,180,2,3,16/02/2015,0.05,1,0
648828,Martin,Copacabana  ,Entire home/apt,146,3,68,07/08/2018,0.88,5,256
